Simulated_Solar_Power;Time;Sun_intensity
0.2674657534246575;15:45:00;0
0.26692541856925417;15:46:00;0
0.26638508371385083;15:47:00;0
0.26584474885844744;15:48:00;0
0.2653044140030441;15:49:00;0
0.2647640791476408;15:50:00;0
0.2642237442922374;15:51:00;0
0.2636834094368341;15:52:00;0
0.2631430745814307;15:53:00;0
0.2626027397260274;15:54:00;0
0.26206240487062404;15:55:00;0
0.26152207001522065;15:56:00;0
0.2609817351598173;15:57:00;0
0.260441400304414;15:58:00;0
0.25990106544901065;15:59:00;0
0.2593607305936073;16:00:00;0
0.2588203957382039;16:01:00;0
0.2582800608828006;16:02:00;0
0.2577397260273972;16:03:00;0
0.2571993911719939;16:04:00;0
0.25665905631659053;16:05:00;0
0.2561187214611872;16:06:00;0
0.25557838660578386;16:07:00;0
0.25503805175038047;16:08:00;0
0.25449771689497713;16:09:00;0
0.2539573820395738;16:10:00;0
0.25341704718417046;16:11:00;0
0.25287671232876713;16:12:00;0
0.25233637747336374;16:13:00;0
0.2517960426179604;16:14:00;0
0.25125570776255707;16:15:00;0
0.25071537290715373;16:16:00;0
0.25017503805175034;16:17:00;0
0.24963470319634704;16:18:00;0
0.24909436834094367;16:19:00;0
0.2485540334855403;16:20:00;0
0.24801369863013698;16:21:00;0
0.2474733637747336;16:22:00;0
0.24693302891933028;16:23:00;0
0.24639269406392694;16:24:00;0
0.24585235920852358;16:25:00;0
0.24531202435312022;16:26:00;0
0.24477168949771688;16:27:00;0
0.24423135464231352;16:28:00;0
0.24369101978691018;16:29:00;0
0.24315068493150682;16:30:00;0
0.2426103500761035;16:31:00;0
0.24207001522070012;16:32:00;0
0.2415296803652968;16:33:00;0
0.24098934550989343;16:34:00;0
0.2404490106544901;16:35:00;0
0.23990867579908673;16:36:00;0
0.2393683409436834;16:37:00;0
0.23882800608828003;16:38:00;0
0.2382876712328767;16:39:00;0
0.23774733637747336;16:40:00;0
0.23720700152207;16:41:00;0
0.23666666666666664;16:42:00;0
0.23612633181126327;16:43:00;0
0.23558599695585994;16:44:00;0
0.2350456621004566;16:45:00;0
0.23450532724505327;16:46:00;0
0.2339649923896499;16:47:00;0
0.23342465753424654;16:48:00;0
0.23288432267884318;16:49:00;0
0.23234398782343987;16:50:00;0
0.2318036529680365;16:51:00;0
0.23126331811263318;16:52:00;0
0.2307229832572298;16:53:00;0
0.23018264840182645;16:54:00;0
0.2296423135464231;16:55:00;0
0.22910197869101978;16:56:00;0
0.22856164383561642;16:57:00;0
0.22802130898021308;16:58:00;0
0.22748097412480972;16:59:00;0
0.22694063926940636;17:00:00;0
0.226400304414003;17:01:00;0
0.2258599695585997;17:02:00;0
0.22531963470319635;17:03:00;0
0.224779299847793;17:04:00;0
0.22423896499238963;17:05:00;0
0.22369863013698627;17:06:00;0
0.2231582952815829;17:07:00;0
0.2226179604261796;17:08:00;0
0.22207762557077626;17:09:00;0
0.2215372907153729;17:10:00;0
0.22099695585996953;17:11:00;0
0.22045662100456617;17:12:00;0
0.2199162861491628;17:13:00;0
0.2193759512937595;17:14:00;0
0.21883561643835617;17:15:00;0
0.2182952815829528;17:16:00;0
0.21775494672754944;17:17:00;0
0.21721461187214608;17:18:00;0
0.21667427701674277;17:19:00;0
0.2161339421613394;17:20:00;0
0.21559360730593607;17:21:00;0
0.2150532724505327;17:22:00;0
0.21451293759512935;17:23:00;0
0.213972602739726;17:24:00;0
0.21343226788432265;17:25:00;0
0.21289193302891932;17:26:00;0
0.21235159817351598;17:27:00;0
0.21181126331811262;17:28:00;0
0.21127092846270926;17:29:00;0
0.2107305936073059;17:30:00;0
0.21019025875190256;17:31:00;0
0.20964992389649925;17:32:00;0
0.2091095890410959;17:33:00;0
0.20856925418569253;17:34:00;0
0.20802891933028916;17:35:00;0
0.2074885844748858;17:36:00;0
0.20694824961948247;17:37:00;0
0.20640791476407916;17:38:00;0
0.2058675799086758;17:39:00;0
0.20532724505327243;17:40:00;0
0.20478691019786907;17:41:00;0
0.2042465753424657;17:42:00;0
0.20370624048706237;17:43:00;0
0.20316590563165907;17:44:00;0
0.2026255707762557;17:45:00;0
0.20208523592085234;17:46:00;0
0.20154490106544898;17:47:00;0
0.20100456621004564;17:48:00;0
0.20046423135464228;17:49:00;0
0.19992389649923897;17:50:00;0
0.1993835616438356;17:51:00;0
0.19884322678843225;17:52:00;0
0.19830289193302889;17:53:00;0
0.19776255707762555;17:54:00;0
0.1972222222222222;17:55:00;0
0.19668188736681888;17:56:00;0
0.19614155251141552;17:57:00;0
0.19560121765601216;17:58:00;0
0.1950608828006088;17:59:00;0
0.19452054794520546;18:00:00;0
0.19398021308980212;18:01:00;0
0.1934398782343988;18:02:00;0
0.19289954337899543;18:03:00;0
0.19235920852359206;18:04:00;0
0.1918188736681887;18:05:00;0
0.19127853881278536;18:06:00;0
0.19073820395738203;18:07:00;0
0.1901978691019787;18:08:00;0
0.18965753424657533;18:09:00;0
0.18911719939117197;18:10:00;0
0.18857686453576863;18:11:00;0
0.18803652968036527;18:12:00;0
0.18749619482496194;18:13:00;0
0.18695585996955857;18:14:00;0
0.18641552511415524;18:15:00;0
0.18587519025875188;18:16:00;0
0.18533485540334854;18:17:00;0
0.18479452054794518;18:18:00;0
0.18425418569254184;18:19:00;0
0.18371385083713848;18:20:00;0
0.18317351598173512;18:21:00;0
0.18263318112633178;18:22:00;0
0.18209284627092845;18:23:00;0
0.18155251141552511;18:24:00;0
0.18101217656012175;18:25:00;0
0.1804718417047184;18:26:00;0
0.17993150684931503;18:27:00;0
0.1793911719939117;18:28:00;0
0.17885083713850836;18:29:00;0
0.17831050228310502;18:30:00;0
0.17777016742770166;18:31:00;0
0.1772298325722983;18:32:00;0
0.17668949771689493;18:33:00;0
0.17614916286149157;18:34:00;0
0.17560882800608826;18:35:00;0
0.17506849315068493;18:36:00;0
0.17452815829528157;18:37:00;0
0.1739878234398782;18:38:00;0
0.17344748858447484;18:39:00;0
0.17290715372907153;18:40:00;0
0.17236681887366817;18:41:00;0
0.17182648401826484;18:42:00;0
0.17128614916286147;18:43:00;0
0.1707458143074581;18:44:00;0
0.17020547945205475;18:45:00;0
0.16966514459665144;18:46:00;0
0.16912480974124808;18:47:00;0
0.16858447488584474;18:48:00;0
0.16804414003044138;18:49:00;0
0.16750380517503802;18:50:00;0
0.16696347031963465;18:51:00;0
0.16642313546423135;18:52:00;0
0.165882800608828;18:53:00;0
0.16534246575342465;18:54:00;0
0.1648021308980213;18:55:00;0
0.16426179604261792;18:56:00;0
0.16372146118721456;18:57:00;0
0.16318112633181125;18:58:00;0
0.16264079147640792;18:59:00;0
0.16210045662100456;19:00:00;0
0.0;19:01:00;0
0.0;19:02:00;0
0.0;19:03:00;0
0.0;19:04:00;0
0.0;19:05:00;0
0.0;19:06:00;0
0.0;19:07:00;0
0.0;19:08:00;0
0.0;19:09:00;0
0.0;19:10:00;0
0.0;19:11:00;0
0.0;19:12:00;0
0.0;19:13:00;0
0.0;19:14:00;0
0.0;19:15:00;0
0.0;19:16:00;0
0.0;19:17:00;0
0.0;19:18:00;0
0.0;19:19:00;0
0.0;19:20:00;0
0.0;19:21:00;0
0.0;19:22:00;0
0.0;19:23:00;0
0.0;19:24:00;0
0.0;19:25:00;0
0.0;19:26:00;0
0.0;19:27:00;0
0.0;19:28:00;0
0.0;19:29:00;0
0.0;19:30:00;0
0.0;19:31:00;0
0.0;19:32:00;0
0.0;19:33:00;0
0.0;19:34:00;0
0.0;19:35:00;0
0.0;19:36:00;0
0.0;19:37:00;0
0.0;19:38:00;0
0.0;19:39:00;0
0.0;19:40:00;0
0.0;19:41:00;0
0.0;19:42:00;0
0.0;19:43:00;0
0.0;19:44:00;0
0.0;19:45:00;0
0.0;19:46:00;0
0.0;19:47:00;0
0.0;19:48:00;0
0.0;19:49:00;0
0.0;19:50:00;0
0.0;19:51:00;0
0.0;19:52:00;0
0.0;19:53:00;0
0.0;19:54:00;0
0.0;19:55:00;0
0.0;19:56:00;0
0.0;19:57:00;0
0.0;19:58:00;0
0.0;19:59:00;0
0.0;20:00:00;0
0.0;20:01:00;0
0.0;20:02:00;0
0.0;20:03:00;0
0.0;20:04:00;0
0.0;20:05:00;0
0.0;20:06:00;0
0.0;20:07:00;0
0.0;20:08:00;0
0.0;20:09:00;0
0.0;20:10:00;0
0.0;20:11:00;0
0.0;20:12:00;0
0.0;20:13:00;0
0.0;20:14:00;0
0.0;20:15:00;0
0.0;20:16:00;0
0.0;20:17:00;0
0.0;20:18:00;0
0.0;20:19:00;0
0.0;20:20:00;0
0.0;20:21:00;0
0.0;20:22:00;0
0.0;20:23:00;0
0.0;20:24:00;0
0.0;20:25:00;0
0.0;20:26:00;0
0.0;20:27:00;0
0.0;20:28:00;0
0.0;20:29:00;0
0.0;20:30:00;0
0.0;20:31:00;0
0.0;20:32:00;0
0.0;20:33:00;0
0.0;20:34:00;0
0.0;20:35:00;0
0.0;20:36:00;0
0.0;20:37:00;0
0.0;20:38:00;0
0.0;20:39:00;0
0.0;20:40:00;0
0.0;20:41:00;0
0.0;20:42:00;0
0.0;20:43:00;0
0.0;20:44:00;0
0.0;20:45:00;0
0.0;20:46:00;0
0.0;20:47:00;0
0.0;20:48:00;0
0.0;20:49:00;0
0.0;20:50:00;0
0.0;20:51:00;0
0.0;20:52:00;0
0.0;20:53:00;0
0.0;20:54:00;0
0.0;20:55:00;0
0.0;20:56:00;0
0.0;20:57:00;0
0.0;20:58:00;0
0.0;20:59:00;0
0.0;21:00:00;0
0.0;21:01:00;0
0.0;21:02:00;0
0.0;21:03:00;0
0.0;21:04:00;0
0.0;21:05:00;0
0.0;21:06:00;0
0.0;21:07:00;0
0.0;21:08:00;0
0.0;21:09:00;0
0.0;21:10:00;0
0.0;21:11:00;0
0.0;21:12:00;0
0.0;21:13:00;0
0.0;21:14:00;0
0.0;21:15:00;0
0.0;21:16:00;0
0.0;21:17:00;0
0.0;21:18:00;0
0.0;21:19:00;0
0.0;21:20:00;0
0.0;21:21:00;0
0.0;21:22:00;0
0.0;21:23:00;0
0.0;21:24:00;0
0.0;21:25:00;0
0.0;21:26:00;0
0.0;21:27:00;0
0.0;21:28:00;0
0.0;21:29:00;0
0.0;21:30:00;0
0.0;21:31:00;0
0.0;21:32:00;0
0.0;21:33:00;0
0.0;21:34:00;0
0.0;21:35:00;0
0.0;21:36:00;0
0.0;21:37:00;0
0.0;21:38:00;0
0.0;21:39:00;0
0.0;21:40:00;0
0.0;21:41:00;0
0.0;21:42:00;0
0.0;21:43:00;0
0.0;21:44:00;0
0.0;21:45:00;0
0.0;21:46:00;0
0.0;21:47:00;0
0.0;21:48:00;0
0.0;21:49:00;0
0.0;21:50:00;0
0.0;21:51:00;0
0.0;21:52:00;0
0.0;21:53:00;0
0.0;21:54:00;0
0.0;21:55:00;0
0.0;21:56:00;0
0.0;21:57:00;0
0.0;21:58:00;0
0.0;21:59:00;0
0.0;22:00:00;0
0.0;22:01:00;0
0.0;22:02:00;0
0.0;22:03:00;0
0.0;22:04:00;0
0.0;22:05:00;0
0.0;22:06:00;0
0.0;22:07:00;0
0.0;22:08:00;0
0.0;22:09:00;0
0.0;22:10:00;0
0.0;22:11:00;0
0.0;22:12:00;0
0.0;22:13:00;0
0.0;22:14:00;0
0.0;22:15:00;0
0.0;22:16:00;0
0.0;22:17:00;0
0.0;22:18:00;0
0.0;22:19:00;0
0.0;22:20:00;0
0.0;22:21:00;0
0.0;22:22:00;0
0.0;22:23:00;0
0.0;22:24:00;0
0.0;22:25:00;0
0.0;22:26:00;0
0.0;22:27:00;0
0.0;22:28:00;0
0.0;22:29:00;0
0.0;22:30:00;0
0.0;22:31:00;0
0.0;22:32:00;0
0.0;22:33:00;0
0.0;22:34:00;0
0.0;22:35:00;0
0.0;22:36:00;0
0.0;22:37:00;0
0.0;22:38:00;0
0.0;22:39:00;0
0.0;22:40:00;0
0.0;22:41:00;0
0.0;22:42:00;0
0.0;22:43:00;0
0.0;22:44:00;0
0.0;22:45:00;0
0.0;22:46:00;0
0.0;22:47:00;0
0.0;22:48:00;0
0.0;22:49:00;0
0.0;22:50:00;0
0.0;22:51:00;0
0.0;22:52:00;0
0.0;22:53:00;0
0.0;22:54:00;0
0.0;22:55:00;0
0.0;22:56:00;0
0.0;22:57:00;0
0.0;22:58:00;0
0.0;22:59:00;0
0.0;23:00:00;0
0.0;23:01:00;0
0.0;23:02:00;0
0.0;23:03:00;0
0.0;23:04:00;0
0.0;23:05:00;0
0.0;23:06:00;0
0.0;23:07:00;0
0.0;23:08:00;0
0.0;23:09:00;0
0.0;23:10:00;0
0.0;23:11:00;0
0.0;23:12:00;0
0.0;23:13:00;0
0.0;23:14:00;0
0.0;23:15:00;0
0.0;23:16:00;0
0.0;23:17:00;0
0.0;23:18:00;0
0.0;23:19:00;0
0.0;23:20:00;0
0.0;23:21:00;0
0.0;23:22:00;0
0.0;23:23:00;0
0.0;23:24:00;0
0.0;23:25:00;0
0.0;23:26:00;0
0.0;23:27:00;0
0.0;23:28:00;0
0.0;23:29:00;0
0.0;23:30:00;0
0.0;23:31:00;0
0.0;23:32:00;0
0.0;23:33:00;0
0.0;23:34:00;0
0.0;23:35:00;0
0.0;23:36:00;0
0.0;23:37:00;0
0.0;23:38:00;0
0.0;23:39:00;0
0.0;23:40:00;0
0.0;23:41:00;0
0.0;23:42:00;0
0.0;23:43:00;0
0.0;23:44:00;0
0.0;23:45:00;0
0.0;23:46:00;0
0.0;23:47:00;0
0.0;23:48:00;0
0.0;23:49:00;0
0.0;23:50:00;0
0.0;23:51:00;0
0.0;23:52:00;0
0.0;23:53:00;0
0.0;23:54:00;0
0.0;23:55:00;0
0.0;23:56:00;0
0.0;23:57:00;0
0.0;23:58:00;0
0.0;23:59:00;0
